"ID"	"Description"	"GeneRatio"	"BgRatio"	"pvalue"	"p.adjust"	"qvalue"	"geneID"	"Count"
"GO:0043534"	"GO:0043534"	"blood vessel endothelial cell migration"	"10/857"	"106/23843"	0.00486494789561078	0.0474150891915499	0.0380526168021627	"Pdcd10/Apoe/Atp5b/Hmox1/Rgcc/Gpx1/Mef2c/Plk2/Rhoj/Atp5a1"	10
"GO:0017038"	"GO:0017038"	"protein import"	"16/857"	"215/23843"	0.00495577432955787	0.0481975414051256	0.0386805678354069	"Txn1/Chchd4/Apoe/Timm44/Ndufa13/Nutf2/Hspa8/Uaca/Zic1/Ppp2ca/Kpnb1/Ddx5/Pik3r1/Hsp90aa1/Hnrnpm/Six3"	16
"GO:0051017"	"GO:0051017"	"actin filament bundle assembly"	"13/857"	"159/23843"	0.00497852864771442	0.0482699481211654	0.0387386772909904	"Myo1b/Flna/Pfn2/S100a10/Wasf2/Cdc42/Hsp90b1/Rgcc/Rdx/Tpm1/Pik3r1/Itgb5/Dpysl3"	13
"GO:0006397"	"GO:0006397"	"mRNA processing"	"27/857"	"439/23843"	0.00501105101839239	0.0482699481211654	0.0387386772909904	"Sf3b1/Prdx6/Aqr/Raly/Prpf38a/Bud31/Hnrnpa2b1/Wbp11/Gemin7/Snrpn/Ptbp1/Lsm7/Hspa8/Ddx5/Prpf4b/Hnrnpk/Pabpc1/Khdrbs3/Tmbim6/App/Qk/Rnps1/Srsf3/Hnrnpm/Khsrp/Malat1/Pdcd11"	27
"GO:0010035"	"GO:0010035"	"response to inorganic substance"	"27/857"	"439/23843"	0.00501105101839239	0.0482699481211654	0.0387386772909904	"B2m/Gatm/Prnp/Anxa5/Pdcd10/Ggh/Txn1/Alad/Cdkn2a/Prdx1/Clic4/Cav1/Lig1/Psap/Ank3/Jund/Hmox1/Prdx2/Mt1/Cpne7/Loxl2/Cryab/Trf/Gpx1/Mef2c/Id2/Fos"	27
"GO:0045069"	"GO:0045069"	"regulation of viral genome replication"	"9/857"	"90/23843"	0.00504814228845432	0.0482699481211654	0.0387386772909904	"Ddx3x/Trim28/Hspa8/Ppib/Top2a/Ddx5/Pabpc1/Vapa/Banf1"	9
"GO:0016486"	"GO:0016486"	"peptide hormone processing"	"4/857"	"20/23843"	0.0050689209576158	0.0482699481211654	0.0387386772909904	"Scg5/Pcsk1n/Atp6ap2/Cpe"	4
"GO:0035384"	"GO:0035384"	"thioester biosynthetic process"	"4/857"	"20/23843"	0.0050689209576158	0.0482699481211654	0.0387386772909904	"Acat1/Acly/Dld/Mpc1"	4
"GO:0055094"	"GO:0055094"	"response to lipoprotein particle"	"4/857"	"20/23843"	0.0050689209576158	0.0482699481211654	0.0387386772909904	"Cd9/Apoe/Cd81/Ldlr"	4
"GO:0071157"	"GO:0071157"	"negative regulation of cell cycle arrest"	"4/857"	"20/23843"	0.0050689209576158	0.0482699481211654	0.0387386772909904	"Fzd9/Mif/Calr/Rpl23"	4
"GO:0071616"	"GO:0071616"	"acyl-CoA biosynthetic process"	"4/857"	"20/23843"	0.0050689209576158	0.0482699481211654	0.0387386772909904	"Acat1/Acly/Dld/Mpc1"	4
"GO:1900101"	"GO:1900101"	"regulation of endoplasmic reticulum unfolded protein response"	"4/857"	"20/23843"	0.0050689209576158	0.0482699481211654	0.0387386772909904	"Tmem33/Bax/Pik3r1/Tmbim6"	4
"GO:0097006"	"GO:0097006"	"regulation of plasma lipoprotein particle levels"	"7/857"	"59/23843"	0.00508000566396687	0.0482699481211654	0.0387386772909904	"Abca1/Lrpap1/Apoe/Ldlr/Anxa2/Hnrnpk/Pla2g7"	7
"GO:0043010"	"GO:0043010"	"camera-type eye development"	"22/857"	"335/23843"	0.00508993983688509	0.0482699481211654	0.0387386772909904	"Pax6/Sox2/Mab21l2/Clic4/Gnb1/Ptn/Bax/Cdkn1c/Ahi1/Gpm6a/Rpgrip1/Thy1/Cryab/Bfsp2/Sox9/Ntrk2/Sox11/Rhoj/Rpl24/Hmgn1/Man2a1/Six3"	22
"GO:0019318"	"GO:0019318"	"hexose metabolic process"	"16/857"	"216/23843"	0.00517935223676353	0.0490161885595157	0.039337566841279	"Pgk1/Fabp5/Hk2/Tpi1/Gapdh/Gpi1/Ldha/Inppl1/Pkm/Arpp19/Igfbp4/Dcxr/Pik3r1/Gpd1/Man2a1/Pgam1"	16
"GO:0008631"	"GO:0008631"	"intrinsic apoptotic signaling pathway in response to oxidative stress"	"6/857"	"45/23843"	0.00522038921828422	0.04920082292119	0.0394857437346077	"Pdcd10/Arl6ip5/Uaca/Gpx1/Mapt/P4hb"	6
"GO:0071300"	"GO:0071300"	"cellular response to retinoic acid"	"6/857"	"45/23843"	0.00522038921828422	0.04920082292119	0.0394857437346077	"Abca1/Tead2/Tead1/Ndufa13/Sox9/Mef2c"	6
"GO:0003016"	"GO:0003016"	"respiratory system process"	"5/857"	"32/23843"	0.00533106058030414	0.0498328791668103	0.0399929956352598	"Atp1a2/Adh5/Stk40/Tshz3/Ndn"	5
"GO:0006084"	"GO:0006084"	"acetyl-CoA metabolic process"	"5/857"	"32/23843"	0.00533106058030414	0.0498328791668103	0.0399929956352598	"Acat1/Acly/Fasn/Dld/Mpc1"	5
"GO:0006356"	"GO:0006356"	"regulation of transcription by RNA polymerase I"	"5/857"	"32/23843"	0.00533106058030414	0.0498328791668103	0.0399929956352598	"Ncl/Flna/Rasl11a/Smarcb1/Wdr43"	5
"GO:1902475"	"GO:1902475"	"L-alpha-amino acid transmembrane transport"	"5/857"	"32/23843"	0.00533106058030414	0.0498328791668103	0.0399929956352598	"Sept2/Kcnj10/Arl6ip5/Arl6ip1/Slc3a2"	5
